Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
2075536,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,11.56327811,1.927213019,691845.3333,1197136.973,2074180,389,2075536,691845.3333,1197136.973,2074180,389,0,0.0,0.0,0,0,0,0,0,0,80,0,1.927213019,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1627160,3,6,26,11601,20,0,8.666666667000001,10.26320288,4380,0,1933.5,1757.789948,7145.5788,5.531109418,203395.0,572367.0974,1619921,47,6741,3370.5,4418.710276,6495,246,1627042,325408.4,723660.0514,1619921,66,0,0,0,0,72,132,1.843703139,3.687406278,0,4380,1162.7,1645.2417619999999,2706820.4560000002,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
257273,3,6,26,11601,20,0,8.666666667000001,10.26320288,5840,0,1933.5,2189.7729329999997,45193.23831,34.98229507,32159.125,84914.41475,241931,44,14858,7429.0,10435.48188,14808,50,257168,51433.6,106680.4984,241931,44,0,0,0,0,72,132,11.66076502,23.32153005,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
241906,3,4,26,11607,20,0,8.666666667000001,10.26320288,11595,0,2901.75,5795.50069,48088.9271,28.93685977,40317.66667,98158.15406,240681,5,1173,586.5,555.0788232000001,979,194,241828,80609.33333,138627.2955,240681,5,0,0,0,0,72,92,12.40151133,16.53534844,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667000001,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
243040,3,6,26,11607,20,0,8.666666667000001,10.26320288,4380,0,1934.5,2177.344966,47864.54905,37.03094141,30380.0,85415.83672,241772,3,1133,566.5,590.4341622999998,984,149,242994,48598.8,107988.2167,241772,3,0,0,0,0,72,132,12.34364714,24.68729427,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
831116,3,6,26,11601,20,0,8.666666667000001,10.26320288,5755,0,1933.5,2166.985348,13989.623590000001,10.82881331,103889.5,290112.9159,821847,10,8974,4487.0,5557.8593,8417,557,831060,166212.0,366531.2637,821847,10,0,0,0,0,72,132,3.609604435,7.219208871,0,5755,1162.7,1897.114303,3599042.6780000012,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
25981,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,1154.689966,192.44832759999997,6495.25,11710.27988,24055,242,25981,6495.25,11710.27988,24055,242,0,0.0,0.0,0,0,0,0,0,0,100,0,192.44832759999997,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
202137,3,6,26,11607,20,0,8.666666667000001,10.26320288,4380,0,1934.5,2177.344966,57550.07742,44.5242583,25267.125,70917.70675,200778,33,1015,507.5,624.3752877999998,949,66,202089,40417.8,89645.036,200778,33,0,0,0,0,72,132,14.84141943,29.68283887,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
202312,3,5,26,11607,20,0,8.666666667000001,10.26320288,10220,0,2321.4,4455.182578,57500.29657000001,39.54288426,28901.714289999996,75895.44154,201015,2,1045,522.5,581.9488809,934,111,202266,50566.5,100300.0683,201015,2,0,0,0,0,72,112,14.8285816,24.71430266,0,10220,1292.555556,3378.299021000001,11400000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
833602,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000008,13955.100880000002,10.7965192,104200.25,294227.1246,832375,3,882,441.0,463.8620485,769,113,833555,166711.0,372117.6778,832375,3,0,0,0,0,72,132,3.598839734,7.197679468,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
32272099,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,0.929595562,0.154932594,8068024.75,16100000.0,32300000,3,32300000,8068024.75,16100000.0,32300000,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.154932594,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2017.0,0.0,2017,2017,32300000.0,0.0,32300000,32300000,DoS
787521,3,5,26,11601,20,0,8.666666667000001,10.26320288,5840,0,2320.2,2436.833027,14764.05074,10.15845927,112503.0,295316.3129,782211,64,4502,2251.0,2093.036072,3731,771,787456,196864.0,390236.2178,782211,184,0,0,0,0,72,112,3.809422225,6.349037042000001,0,5840,1291.888889,2110.95076,4456113.1110000005,0,0,0,1,0,0,0,0,1,1453.375,8.666666667000001,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
10386820,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.888275719,0.481379286,2596705.0,5190734.1510000015,10400000,1,10400000,2596705.0,5190734.1510000015,10400000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.481379286,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4014.0,0.0,4014,4014,10400000.0,0.0,10400000,10400000,DoS
10110733,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.967143925,0.494523988,2527683.25,5054697.188999998,10100000,1,10100000,2527683.25,5054697.188999998,10100000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.49452398799999997,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1004.0,0.0,1004,1004,10100000.0,0.0,10100000,10100000,DoS
600893,3,6,26,11601,20,0,8.666666667000001,10.26320288,7215,0,1933.5,2684.046479,19349.53478,14.97770818,75111.625,207142.092,587647,50,12878,6439.0,8862.876395000001,12706,172,600832,120166.4,261388.3119,587647,50,0,0,0,0,72,132,4.992569393,9.985138785,0,7215,1162.7,2234.397361,4992531.567,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
9777673,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.454571758,0.409095293,3259224.333,5644283.062999999,9776681,3,9777673,3259224.333,5644283.062999999,9776681,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.40909529299999997,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,992.0,0.0,992,992,9776681.0,0.0,9776681,9776681,DoS
587580,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000008,19798.15514,15.31706321,73447.5,207159.1878,586140,47,1082,541.0,357.7960313,794,288,587531,117506.2,261974.6266,586140,47,0,0,0,0,72,132,5.105687736,10.21137547,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
9769765,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.456558576,0.409426429,3256588.333,5639718.243,9768774,1,9769765,3256588.333,5639718.243,9768774,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.409426429,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,991.0,0.0,991,991,9768774.0,0.0,9768774,9768774,DoS
507743,3,4,26,11601,20,0,8.666666667000001,10.26320288,8760,0,2900.25,4128.3193009999995,22899.3802,13.78650223,84623.83333,189958.4617,471269,44,36247,18123.5,25377.35527,36068,179,507643,169214.3333,262205.8547,471269,183,0,0,0,0,72,92,5.908500954,7.8780012720000006,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667000001,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
8393836,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.574051244,0.595675207,2098459.0,4190346.584,8383976,1,8393836,2098459.0,4190346.584,8383976,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.595675207,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,9860.0,0.0,9860,9860,8383976.0,0.0,8383976,8383976,DoS
8378489,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.864478309,0.477413051,2792829.667,4836455.148,8377487,1,8378489,2792829.667,4836455.148,8377487,1,0,0.0,0.0,0,0,0,0,0,0,80,0,0.47741305100000003,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1002.0,0.0,1002,1002,8377487.0,0.0,8377487,8377487,DoS
834247,3,6,26,11601,20,0,8.666666667000001,10.26320288,5840,0,1933.5,2189.7729329999997,13937.11934,10.78817185,104280.875,287392.6411,815374,57,18190,9095.0,12624.68447,18022,168,834190,166838.0,362626.3257,815374,65,0,0,0,0,72,132,3.596057283,7.192114566,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
7762794,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.091670344,0.5152783910000001,2587598.0,4480990.403,7761800,4,7762794,2587598.0,4480990.403,7761800,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.5152783910000001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,994.0,0.0,994,994,7761800.0,0.0,7761800,7761800,DoS
7230820,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.14890704,0.6914845070000001,1807705.0,3614072.0310000004,7228813,3,7230820,1807705.0,3614072.0310000004,7228813,3,0,0.0,0.0,0,0,0,0,0,0,100,0,0.6914845070000001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2007.0,0.0,2007,2007,7228813.0,0.0,7228813,7228813,DoS
494528,3,5,26,11601,20,0,8.666666667000001,10.26320288,8760,0,2320.2,3668.897,23511.30775,16.17704154,70646.85714,176985.9835,471591,75,22255,11127.5,15442.504990000001,22047,208,494453,123613.25,232217.1839,471591,191,0,0,0,0,72,112,6.066390577999999,10.11065096,0,8760,1291.888889,2866.607422,8217438.1110000005,0,0,0,1,0,0,0,0,1,1453.375,8.666666667000001,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
529193,3,4,26,11601,20,0,8.666666667000001,10.26320288,8760,0,2900.25,4128.3193009999995,21971.1901,13.227688199999998,88198.83333,205452.3483,507215,57,21713,10856.5,15071.98104,21514,199,529136,176378.6667,286715.2639,507215,184,0,0,0,0,72,92,5.669009227,7.55867897,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667000001,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1028581,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000008,11309.75587,8.749918577,128572.625,363160.5756,1027349,9,912,456.0,456.7909806,779,133,1028534,205706.8,459312.1047,1027349,9,0,0,0,0,72,132,2.9166395260000004,5.833279051,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
4327890,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,5.545427448,0.924237908,1442630.0,2498702.394,4327883,3,4327890,1442630.0,2498702.394,4327883,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.9242379079999999,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1402030,3,5,26,11607,20,0,8.666666667000001,10.26320288,8675,0,2321.4,3769.5360189999997,8297.254695,5.706011997,200290.0,529378.2872,1400807,4,871,435.5,480.12550439999995,775,96,1401953,350488.25,700212.6227,1400807,4,0,0,0,0,72,112,2.139754499,3.566257498,0,8675,1292.555556,2931.429562000001,8593279.277999999,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
4319887,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,6.944626098,1.157437683,1079971.75,2159283.55,4318897,1,4319887,1079971.75,2159283.55,4318897,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.157437683,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
891751,3,4,26,11607,20,0,8.666666667000001,10.26320288,11595,0,2901.75,5795.50069,13045.12134,7.849724867000001,148625.1667,362914.1337,889420,48,1259,629.5,548.0077554,1017,242,891703,297234.3333,512847.845,889420,1022,0,0,0,0,72,92,3.3641678,4.485557067,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667000001,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
258802,3,7,26,11607,20,0,8.666666667000001,10.26320288,4380,0,1658.142857,1964.0533280000002,44949.42079,38.63957775,28755.77778,85693.61885,257271,2,1080,540.0,586.8986284,955,125,258723,43120.5,104912.8126,257271,2,0,0,0,0,72,152,11.59187332,27.04770442,0,4380,1057.5454550000004,1734.6211899999994,3008910.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667000001,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
4052919,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.402072432000001,1.233678739,1013229.75,2025643.5119999999,4051695,161,4052919,1013229.75,2025643.5119999999,4051695,161,0,0.0,0.0,0,0,0,0,0,0,100,0,1.2336787390000001,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3764980,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.374535854,1.062422642,1254993.3329999999,2172864.433,3764001,1,3764980,1254993.3329999999,2172864.433,3764001,1,0,0.0,0.0,0,0,0,0,0,0,80,0,1.062422642,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3757094,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,7.984894709,1.330815785,939273.5,1877219.0590000001,3755102,1,3757094,939273.5,1877219.0590000001,3755102,1,0,0.0,0.0,0,0,0,0,0,0,100,0,1.330815785,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3752981,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,6.394916468,1.065819411,1250993.6670000001,2165055.367,3750984,3,3752981,1250993.6670000001,2165055.367,3750984,3,0,0.0,0.0,0,0,0,0,0,0,80,0,1.0658194109999999,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
3212319,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,7.471238068,1.245206345,1070773.0,1853861.615,3211428,321,3212319,1070773.0,1853861.615,3211428,321,0,0.0,0.0,0,0,0,0,0,0,80,0,1.245206345,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1354679,3,6,26,11601,20,0,8.666666667000001,10.26320288,4380,0,1933.5,1757.789948,8582.845087,6.6436403020000006,169334.875,476106.7709,1347627,13,6520,3260.0,4348.706704,6335,185,1354609,270921.8,601902.7876,1347627,13,0,0,0,0,72,132,2.214546767,4.429093534,0,4380,1162.7,1645.2417619999999,2706820.4560000002,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
117431,3,5,26,11607,20,0,8.666666667000001,10.26320288,10135,0,2321.4,4413.201989,99062.42815,68.12511177,16775.85714,43839.06177,116192,4,1031,515.5,467.3975824,846,185,117310,29327.5,57911.111039999996,116192,4,0,0,0,0,72,112,25.54691691,42.57819485,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
2049957,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,14.63445331,2.439075551,512489.25,1024577.178,2049355,1,2049957,512489.25,1024577.178,2049355,1,0,0.0,0.0,0,0,0,0,0,0,100,0,2.4390755509999997,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
509162,3,5,26,11607,20,0,8.666666667000001,10.26320288,5840,0,2321.4,3173.3738829999998,22847.34525,15.71209163,72737.42857,191811.7299,507725,12,1195,597.5,569.2209588999998,1000,195,509065,127266.25,253639.6633,507725,12,0,0,0,0,72,112,5.892034362,9.820057271,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
848037,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000008,13717.56185,10.61274449,106004.625,299462.3705,847136,2,753,376.5,437.69909759999996,686,67,847989,169597.8,378755.4964,847136,2,0,0,0,0,72,132,3.5375814969999997,7.075162993999999,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
58529,3,5,26,11607,20,0,8.666666667000001,10.26320288,10135,0,2321.4,4413.201989,198756.1722,136.68437869999997,8361.285714,21610.865859999998,57367,6,843,421.5,519.7234842,789,54,58463,14615.75,28503.39035,57367,6,0,0,0,0,72,112,51.25664201,85.42773668,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667000001,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
307074,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000008,37883.37665,29.30889623,38384.25,108059.5773,305817,4,921,460.5,645.5884912,917,4,307068,61413.6,136626.1823,305817,47,0,0,0,0,72,132,9.769632076,19.53926415,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
21806375,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,1.100595583,0.183432597,7268791.667,12600000.0,21800000,4,21800000,7268791.667,12600000.0,21800000,4,0,0.0,0.0,0,0,0,0,0,0,80,0,0.183432597,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2928.0,0.0,2928,2928,21800000.0,0.0,21800000,21800000,DoS
262855,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000008,44256.33905,34.23940956,32856.875,92383.0314,261492,3,1136,568.0,683.0651506,1051,85,262724,52544.8,116806.0851,261492,3,0,0,0,0,72,132,11.41313652,22.82627304,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
211282,3,5,26,11601,20,0,8.666666667000001,10.26320288,4380,0,2320.2,2207.341206,55030.71724,37.86408686,30183.142860000004,71042.44438,190402,5,20427,10213.5,14067.88941,20161,266,211277,52819.25,92222.50203999999,190402,160,0,0,0,0,72,112,14.19903257,23.66505429,0,4380,1291.888889,1980.7102539999998,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667000001,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
723651,3,6,26,11601,20,0,8.666666667000001,10.26320288,4380,0,1933.5,1757.789948,16067.13734,12.43693438,90456.375,253251.2795,717202,14,6176,3088.0,3862.217239,5819,357,723615,144723.0,320036.3008,717202,14,0,0,0,0,72,132,4.145644793,8.291289586,0,4380,1162.7,1645.2417619999999,2706820.4560000002,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667000001,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1505547,3,6,26,11607,20,0,8.666666667000001,10.26320288,4380,0,1934.5,2177.344966,7726.759776000001,5.977893749,188193.375,531853.7173,1504464,2,972,486.0,527.5016588000002,859,113,1505501,301100.2,672700.94,1504464,2,0,0,0,0,72,132,1.99263125,3.9852624989999996,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
1414014,3,6,26,11607,20,0,8.666666667000001,10.26320288,5840,0,1934.5,2538.9192780000008,8226.934104,6.364859188,176751.75,499581.1757,1413152,3,698,349.0,369.1097398,610,88,1413963,282792.6,631890.1825,1413152,3,0,0,0,0,72,132,2.121619729,4.243239459,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667000001,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,DoS
9128758,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,3.28631781,0.547719635,2282189.5,4561144.905,9123906,1,9128758,2282189.5,4561144.905,9123906,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.547719635,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,4852.0,0.0,4852,4852,9123906.0,0.0,9123906,9123906,DoS
7407827,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,4.0497706010000005,0.674961767,1851956.75,3703265.528,7406855,1,7407827,1851956.75,3703265.528,7406855,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.674961767,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,972.0,0.0,972,972,7406855.0,0.0,7406855,7406855,DoS
